timestamp,domain,mode,server_ip,step,response,rtt_ms,total_time_ms,cache_status,servers_visited
2025-10-26T19:07:32.976776,arrabonet.hu (A),Forwarding,8.8.8.8,Forwarded,"Response Received",438.0097,438.3216,N/A (No Cache),1
2025-10-26T19:07:33.489665,arrabonet.hu (A),Forwarding,8.8.8.8,Forwarded,"Response Received",396.3573,396.7052,N/A (No Cache),1
2025-10-26T19:07:33.960536,onetoshop.nl (A),Forwarding,8.8.8.8,Forwarded,"Response Received",32.1612,32.4631,N/A (No Cache),1
2025-10-26T19:07:34.066120,onetoshop.nl (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.5041,28.8007,N/A (No Cache),1
2025-10-26T19:07:34.168956,saharaimport.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.6873,28.1577,N/A (No Cache),1
2025-10-26T19:07:34.270264,saharaimport.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0596,26.3085,N/A (No Cache),1
2025-10-26T19:07:34.370204,skplus.kr (A),Forwarding,8.8.8.8,Forwarded,"Response Received",272.9673,273.2534,N/A (No Cache),1
2025-10-26T19:07:34.718067,miscellaneousheathen.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.8829,27.1378,N/A (No Cache),1
2025-10-26T19:07:34.819022,miscellaneousheathen.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6844,24.9207,N/A (No Cache),1
2025-10-26T19:07:34.917073,medintime.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7093,26.9563,N/A (No Cache),1
2025-10-26T19:07:35.017741,medintime.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",33.8342,34.1485,N/A (No Cache),1
2025-10-26T19:07:35.125954,viahttps.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.2880,27.5474,N/A (No Cache),1
2025-10-26T19:07:35.227114,viahttps.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7266,24.9629,N/A (No Cache),1
2025-10-26T19:07:35.325782,22hotmail.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4471,26.6879,N/A (No Cache),1
2025-10-26T19:07:35.425880,22hotmail.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4986,25.8062,N/A (No Cache),1
2025-10-26T19:07:35.525434,kiyimuzik.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.1255,28.4317,N/A (No Cache),1
2025-10-26T19:07:35.627317,kiyimuzik.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6202,25.8870,N/A (No Cache),1
2025-10-26T19:07:35.728211,closerdiets.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.3815,29.6736,N/A (No Cache),1
2025-10-26T19:07:35.831305,closerdiets.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",34.8744,35.1427,N/A (No Cache),1
2025-10-26T19:07:35.939238,divefishhouse.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.0381,30.2744,N/A (No Cache),1
2025-10-26T19:07:36.041551,ereadz.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.0901,30.3690,N/A (No Cache),1
2025-10-26T19:07:36.145985,sipflash.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",444.3703,444.7393,N/A (No Cache),1
2025-10-26T19:07:36.665029,myfantasticpark.es (A),Forwarding,8.8.8.8,Forwarded,"Response Received",333.8859,334.1973,N/A (No Cache),1
2025-10-26T19:07:37.073970,myfantasticpark.es (A),Forwarding,8.8.8.8,Forwarded,"Response Received",304.7223,304.9841,N/A (No Cache),1
2025-10-26T19:07:37.451996,c0.pl (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2911,26.5882,N/A (No Cache),1
2025-10-26T19:07:37.553109,c0.pl (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8599,28.1389,N/A (No Cache),1
2025-10-26T19:07:37.655746,vinayaprabha.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.8462,27.1451,N/A (No Cache),1
2025-10-26T19:07:37.756822,vinayaprabha.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.8950,27.1759,N/A (No Cache),1
2025-10-26T19:07:37.858474,2xfzy.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",470.8362,471.1170,N/A (No Cache),1
2025-10-26T19:07:38.402439,2xfzy.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",541.9917,542.2904,N/A (No Cache),1
2025-10-26T19:07:38.944972,www.googleapis.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.5590,24.8139,N/A (No Cache),1
2025-10-26T19:07:38.970065,www.googleapis.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6395,26.8357,N/A (No Cache),1
2025-10-26T19:07:39.017016,livescan4all.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5871,25.8553,N/A (No Cache),1
2025-10-26T19:07:39.116455,livescan4all.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",339.9103,340.1890,N/A (No Cache),1
2025-10-26T19:07:39.456855,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.5893,24.8396,N/A (No Cache),1
2025-10-26T19:07:39.481935,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.5774,24.8046,N/A (No Cache),1
2025-10-26T19:07:39.530861,cellslider.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",36.9782,37.2131,N/A (No Cache),1
2025-10-26T19:07:39.641699,cellslider.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",52.0289,52.2871,N/A (No Cache),1
2025-10-26T19:07:39.770548,gaplex.biz (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0754,26.3348,N/A (No Cache),1
2025-10-26T19:07:39.872605,carolgraykennedy.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.6205,28.8870,N/A (No Cache),1
2025-10-26T19:07:39.975356,koopsmodellbau.de (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.3085,26.5334,N/A (No Cache),1
2025-10-26T19:07:40.074345,koopsmodellbau.de (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8976,25.1331,N/A (No Cache),1
2025-10-26T19:07:40.172440,rolflouisville.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7377,26.9804,N/A (No Cache),1
2025-10-26T19:07:40.273538,rolflouisville.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2146,26.5172,N/A (No Cache),1
2025-10-26T19:07:40.374792,ilikecrochet.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",33.1726,33.4554,N/A (No Cache),1
2025-10-26T19:07:40.472910,ilikecrochet.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",33.6516,33.9301,N/A (No Cache),1
2025-10-26T19:07:40.579805,theexoticpersian.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5593,27.8420,N/A (No Cache),1
2025-10-26T19:07:40.681393,greens.my (A),Forwarding,8.8.8.8,Forwarded,"Response Received",31.4705,31.7366,N/A (No Cache),1
2025-10-26T19:07:40.789892,greens.my (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2364,25.5172,N/A (No Cache),1
2025-10-26T19:07:40.888050,frasesdemotivacao.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",86.5254,86.7579,N/A (No Cache),1
2025-10-26T19:07:41.048749,freepornvideosx.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",31.9507,32.2087,N/A (No Cache),1
2025-10-26T19:07:41.143866,muhammedmusa.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.6447,30.8893,N/A (No Cache),1
2025-10-26T19:07:41.248669,wordai.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8027,28.0638,N/A (No Cache),1
2025-10-26T19:07:41.351439,wordai.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7289,25.9755,N/A (No Cache),1
2025-10-26T19:07:41.452495,videofun.me (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4885,27.0052,N/A (No Cache),1
2025-10-26T19:07:41.554270,sitiweb.us (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.9073,26.2091,N/A (No Cache),1
2025-10-26T19:07:41.654803,sitiweb.us (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.0783,25.3496,N/A (No Cache),1
2025-10-26T19:07:41.756509,pilsnerurquell.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.0216,28.3003,N/A (No Cache),1
2025-10-26T19:07:41.859300,pilsnerurquell.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.8040,30.0856,N/A (No Cache),1
2025-10-26T19:07:41.957419,daytimeghosthunter.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",31.4384,31.7390,N/A (No Cache),1
2025-10-26T19:07:42.064948,majorleaguelacrosse.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",31.7864,32.1040,N/A (No Cache),1
2025-10-26T19:07:42.173328,majorleaguelacrosse.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",32.5792,32.8231,N/A (No Cache),1
2025-10-26T19:07:42.281797,auto-klad.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6308,25.1410,N/A (No Cache),1
2025-10-26T19:07:42.381281,auto-klad.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7406,26.0022,N/A (No Cache),1
2025-10-26T19:07:42.481684,itgeorgia.co (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7230,25.9855,N/A (No Cache),1
2025-10-26T19:07:42.584006,itgeorgia.co (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1121,26.5539,N/A (No Cache),1
2025-10-26T19:07:42.685461,xxx-muschis.de (A),Forwarding,8.8.8.8,Forwarded,"Response Received",88.2583,88.5022,N/A (No Cache),1
2025-10-26T19:07:42.848303,7apcrshrmanila.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",294.4424,294.7097,N/A (No Cache),1
2025-10-26T19:07:43.216860,godo.co.kr (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.9512,25.1927,N/A (No Cache),1
2025-10-26T19:07:43.315058,godo.co.kr (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1378,27.6358,N/A (No Cache),1
2025-10-26T19:07:43.414055,ok-magazine.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",445.7147,445.9968,N/A (No Cache),1
2025-10-26T19:07:43.933786,ok-magazine.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",438.0035,438.3190,N/A (No Cache),1
2025-10-26T19:07:44.445987,ranocchi.it (A),Forwarding,8.8.8.8,Forwarded,"Response Received",437.5830,437.8552,N/A (No Cache),1
2025-10-26T19:07:44.955221,ranocchi.it (A),Forwarding,8.8.8.8,Forwarded,"Response Received",440.1667,440.4545,N/A (No Cache),1
2025-10-26T19:07:45.468325,millionfareast.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",91.1806,91.4395,N/A (No Cache),1
2025-10-26T19:07:45.635190,millionfareast.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0700,27.3132,N/A (No Cache),1
2025-10-26T19:07:45.736483,solcredito.es (A),Forwarding,8.8.8.8,Forwarded,"Response Received",31.3339,31.5590,N/A (No Cache),1
2025-10-26T19:07:45.840811,solcredito.es (A),Forwarding,8.8.8.8,Forwarded,"Response Received",268.7926,269.0194,N/A (No Cache),1
2025-10-26T19:07:46.185353,contentremarketing.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.2723,26.5949,N/A (No Cache),1
2025-10-26T19:07:46.284804,contentremarketing.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5319,26.8013,N/A (No Cache),1
2025-10-26T19:07:46.386247,thepropertyvault.co.uk (A),Forwarding,8.8.8.8,Forwarded,"Response Received",96.0674,96.4055,N/A (No Cache),1
2025-10-26T19:07:46.555796,thepropertyvault.co.uk (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.8782,26.1271,N/A (No Cache),1
2025-10-26T19:07:46.655541,dmg-dental.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0699,26.3331,N/A (No Cache),1
2025-10-26T19:07:46.739609,dmg-dental.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5074,26.7458,N/A (No Cache),1
2025-10-26T19:07:46.835801,supportpabiomass.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",402.8151,403.4243,N/A (No Cache),1
2025-10-26T19:07:47.315282,supportpabiomass.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.6724,26.9554,N/A (No Cache),1
2025-10-26T19:07:47.418905,kanoon-ansar.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4274,27.7436,N/A (No Cache),1
2025-10-26T19:07:47.524551,kanoon-ansar.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.6502,29.9788,N/A (No Cache),1
2025-10-26T19:07:47.630343,capequilog.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1446,25.4598,N/A (No Cache),1
2025-10-26T19:07:47.735904,capequilog.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9120,27.1692,N/A (No Cache),1
2025-10-26T19:07:47.838366,meditekyazilim.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4554,26.7088,N/A (No Cache),1
2025-10-26T19:07:47.939812,meditekyazilim.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4166,25.6491,N/A (No Cache),1
2025-10-26T19:07:48.040310,b2b2c.ca (A),Forwarding,8.8.8.8,Forwarded,"Response Received",325.0034,325.2401,N/A (No Cache),1
2025-10-26T19:07:48.437376,b2b2c.ca (A),Forwarding,8.8.8.8,Forwarded,"Response Received",337.4774,337.7321,N/A (No Cache),1
2025-10-26T19:07:48.849875,silkroadtours.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",98.8114,99.0703,N/A (No Cache),1
2025-10-26T19:07:49.022666,silkroadtours.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.9225,26.1571,N/A (No Cache),1
2025-10-26T19:07:49.049091,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.2361,25.4824,N/A (No Cache),1
2025-10-26T19:07:49.086945,mobile.events.data.microsoft.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1989,26.4330,N/A (No Cache),1
2025-10-26T19:07:49.122549,jacquelinemertz.ch (A),Forwarding,8.8.8.8,Forwarded,"Response Received",87.7545,88.0270,N/A (No Cache),1
2025-10-26T19:07:49.284656,ana-sofia.pt (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6844,25.0282,N/A (No Cache),1
2025-10-26T19:07:49.385993,ana-sofia.pt (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0071,27.3073,N/A (No Cache),1
2025-10-26T19:07:49.489946,djbarryblends.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",92.0320,92.3560,N/A (No Cache),1
2025-10-26T19:07:49.655870,djbarryblends.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1947,27.4425,N/A (No Cache),1
2025-10-26T19:07:49.757463,deine-bahn.de (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.5538,27.8444,N/A (No Cache),1
2025-10-26T19:07:49.858822,deine-bahn.de (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.2419,27.5300,N/A (No Cache),1
2025-10-26T19:07:49.960529,empclan.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",349.7193,350.0128,N/A (No Cache),1
2025-10-26T19:07:50.374449,empclan.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",345.7508,346.0062,N/A (No Cache),1
2025-10-26T19:07:50.794192,breezelaw.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.4830,24.6928,N/A (No Cache),1
2025-10-26T19:07:50.819117,beacons.gvt2.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",32.8038,33.0677,N/A (No Cache),1
2025-10-26T19:07:50.852451,beacons.gvt2.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.3824,27.6666,N/A (No Cache),1
2025-10-26T19:07:50.895910,breezelaw.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0766,26.3100,N/A (No Cache),1
2025-10-26T19:07:50.990562,grandcanyongrandhotel.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",344.2364,344.4774,N/A (No Cache),1
2025-10-26T19:07:51.403465,grandcanyongrandhotel.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.5367,30.7698,N/A (No Cache),1
2025-10-26T19:07:51.502861,oberandsons.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",446.0130,446.2502,N/A (No Cache),1
2025-10-26T19:07:52.022605,oberandsons.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",286.9132,287.2338,N/A (No Cache),1
2025-10-26T19:07:52.310124,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3253,25.6026,N/A (No Cache),1
2025-10-26T19:07:52.348147,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",23.9060,24.1854,N/A (No Cache),1
2025-10-26T19:07:52.385328,myface.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",32.8066,33.0188,N/A (No Cache),1
2025-10-26T19:07:52.487081,go2jump.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.7659,25.9984,N/A (No Cache),1
2025-10-26T19:07:52.581009,go2jump.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.2570,27.4618,N/A (No Cache),1
2025-10-26T19:07:52.684755,roche-applied-science.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",89.9291,90.2076,N/A (No Cache),1
2025-10-26T19:07:52.848608,roche-applied-science.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1850,26.4633,N/A (No Cache),1
2025-10-26T19:07:52.949572,gustissimo.it (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6307,26.1090,N/A (No Cache),1
2025-10-26T19:07:53.051044,gustissimo.it (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6229,24.8139,N/A (No Cache),1
2025-10-26T19:07:53.147827,hackthissite.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.0236,27.3466,N/A (No Cache),1
2025-10-26T19:07:53.246591,hackthissite.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7538,25.2907,N/A (No Cache),1
2025-10-26T19:07:53.348215,celerity.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",32.4194,32.6829,N/A (No Cache),1
2025-10-26T19:07:53.454851,celerity.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.5597,25.8222,N/A (No Cache),1
2025-10-26T19:07:53.565440,megi.cz (A),Forwarding,8.8.8.8,Forwarded,"Response Received",162.9429,163.2261,N/A (No Cache),1
2025-10-26T19:07:53.799083,megi.cz (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.6048,27.7803,N/A (No Cache),1
2025-10-26T19:07:53.896499,msf.be (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5257,26.7050,N/A (No Cache),1
2025-10-26T19:07:53.998709,msf.be (A),Forwarding,8.8.8.8,Forwarded,"Response Received",33.7195,34.0209,N/A (No Cache),1
2025-10-26T19:07:54.106785,bhhsneproperties.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",35.0919,35.3818,N/A (No Cache),1
2025-10-26T19:07:54.215976,bhhsneproperties.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.5202,30.7899,N/A (No Cache),1
2025-10-26T19:07:54.317979,tripladoppia.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.8886,30.1507,N/A (No Cache),1
2025-10-26T19:07:54.424955,rositehost.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.7930,27.0665,N/A (No Cache),1
2025-10-26T19:07:54.520011,rositehost.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1685,27.4005,N/A (No Cache),1
2025-10-26T19:07:54.618037,sweathelp.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",198.4620,198.7598,N/A (No Cache),1
2025-10-26T19:07:54.889964,sweathelp.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.0050,26.2785,N/A (No Cache),1
2025-10-26T19:07:54.989790,ngoanhien.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",338.6319,338.9425,N/A (No Cache),1
2025-10-26T19:07:55.402738,lespetiteschoses.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4220,27.2794,N/A (No Cache),1
2025-10-26T19:07:55.504924,lespetiteschoses.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",540.1635,540.4382,N/A (No Cache),1
2025-10-26T19:07:56.119222,iointegrators.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",437.6814,437.9516,N/A (No Cache),1
2025-10-26T19:07:56.631522,iointegrators.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",51.5983,51.9040,N/A (No Cache),1
2025-10-26T19:07:56.758191,120shenbing.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",87.2068,87.5766,N/A (No Cache),1
2025-10-26T19:07:56.917210,njafe.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1880,25.4169,N/A (No Cache),1
2025-10-26T19:07:57.021151,njafe.org (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.0998,25.3603,N/A (No Cache),1
2025-10-26T19:07:57.121839,abhair.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",268.7922,269.0301,N/A (No Cache),1
2025-10-26T19:07:57.468814,abhair.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.9221,26.1431,N/A (No Cache),1
2025-10-26T19:07:57.570054,stark.dk (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1526,26.4452,N/A (No Cache),1
2025-10-26T19:07:57.672363,stark.dk (A),Forwarding,8.8.8.8,Forwarded,"Response Received",33.6456,33.9301,N/A (No Cache),1
2025-10-26T19:07:57.784039,irflashgame.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.4942,30.7953,N/A (No Cache),1
2025-10-26T19:07:57.889412,wiltpr.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",30.6909,30.9691,N/A (No Cache),1
2025-10-26T19:07:57.994439,magic-illusion.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.2150,27.4687,N/A (No Cache),1
2025-10-26T19:07:58.095640,magic-illusion.ru (A),Forwarding,8.8.8.8,Forwarded,"Response Received",29.5565,29.7945,N/A (No Cache),1
2025-10-26T19:08:21.449073,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.6519,25.8915,N/A (No Cache),1
2025-10-26T19:08:21.487458,mobile.events.data.microsoft.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",24.2283,24.5011,N/A (No Cache),1
2025-10-26T19:08:23.556258,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.7492,29.0058,N/A (No Cache),1
2025-10-26T19:08:23.585466,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3124,25.5728,N/A (No Cache),1
2025-10-26T19:08:23.611304,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3794,25.6553,N/A (No Cache),1
2025-10-26T19:08:24.346076,play.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4045,27.5915,N/A (No Cache),1
2025-10-26T19:08:24.373793,play.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.2362,24.3962,N/A (No Cache),1
2025-10-26T19:08:26.263429,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.4146,27.6752,N/A (No Cache),1
2025-10-26T19:08:26.303659,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.8606,28.1141,N/A (No Cache),1
2025-10-26T19:09:01.266787,one.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",32.9010,33.2053,N/A (No Cache),1
2025-10-26T19:09:01.300206,one.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",27.9059,28.0950,N/A (No Cache),1
2025-10-26T19:09:02.093657,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7169,28.0340,N/A (No Cache),1
2025-10-26T19:09:02.121990,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.8405,26.0985,N/A (No Cache),1
2025-10-26T19:09:02.148380,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4933,26.7415,N/A (No Cache),1
2025-10-26T19:09:02.262798,beacons.gcp.gvt2.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4023,25.6512,N/A (No Cache),1
2025-10-26T19:09:02.288831,beacons.gcp.gvt2.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.6005,24.9057,N/A (No Cache),1
2025-10-26T19:09:02.480148,b1.nel.goog (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.1241,25.4145,N/A (No Cache),1
2025-10-26T19:09:02.505861,b1.nel.goog (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.0819,25.3234,N/A (No Cache),1
2025-10-26T19:09:31.960228,mobile.events.data.microsoft.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.1722,26.4664,N/A (No Cache),1
2025-10-26T19:09:31.987107,mobile.events.data.microsoft.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9682,27.2284,N/A (No Cache),1
2025-10-26T19:09:34.890953,main.vscode-cdn.net (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.3462,26.6542,N/A (No Cache),1
2025-10-26T19:09:34.917990,main.vscode-cdn.net (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",24.7908,25.0635,N/A (No Cache),1
2025-10-26T19:09:37.500163,wpad (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.4668,26.7179,N/A (No Cache),1
2025-10-26T19:09:37.540844,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",26.9880,27.2231,N/A (No Cache),1
2025-10-26T19:09:37.580678,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.1215,27.4084,N/A (No Cache),1
2025-10-26T19:10:24.288909,waa-pa.clients6.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",25.4214,25.7301,N/A (No Cache),1
2025-10-26T19:10:24.314911,waa-pa.clients6.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",24.8690,25.0916,N/A (No Cache),1
2025-10-26T19:10:27.516710,android.clients.google.com (UNKNOWN),Forwarding,8.8.8.8,Forwarded,"Response Received",26.5398,26.8133,N/A (No Cache),1
2025-10-26T19:10:27.543819,android.clients.google.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",25.3015,25.5320,N/A (No Cache),1
2025-10-26T19:10:29.862077,i1.api.augmentcode.com (A),Forwarding,8.8.8.8,Forwarded,"Response Received",28.5437,28.7910,N/A (No Cache),1
2025-10-26T19:10:29.903445,i1.api.augmentcode.com (AAAA),Forwarding,8.8.8.8,Forwarded,"Response Received",27.7119,27.9899,N/A (No Cache),1
